Visiter,Home,SpreadWag,OverUnderWag,Year,Month,Day,HomeID,VisID
Washington,Stanford,-16.0,48.0,2015,10,24,24,264
Troy,New Mexico St,3.0,58.5,2015,10,24,166,2653
UNC,Pitt,2.5,57.0,2015,10,29,221,153
W Michigan,E Michigan,20.0,65.0,2015,10,29,2199,2711
Buffalo,Miami (OH),7.0,50.0,2015,10,29,193,2084
Texas State,Ga Southern,-21.0,69.0,2015,10,29,290,326
West Virginia,TCU,-13.0,75.0,2015,10,29,2628,277
Oregon,Arizona State,-3.0,65.0,2015,10,29,9,2483
ECU,UConn,6.0,50.5,2015,10,30,41,151
LA Tech,Rice,11.0,62.0,2015,10,30,242,2348
Louisville,Wake Forest,11.5,43.5,2015,10,30,154,97
Wyoming,Utah State,-26.0,50.0,2015,10,30,328,2751
Tennessee,Kentucky,10.0,58.0,2015,10,31,96,2633
Oregon,Utah,-23.5,0.0,2015,10,31,254,2483
UCF,Cincinnati,-26.5,61.5,2015,10,31,2132,2116
Syracuse,FSU,-17.0,53.0,2015,10,31,52,183
UL Monroe,LA-Lafayette,-10.5,53.5,2015,10,31,309,2433
W Kentucky,Old Dominion,24.0,65.5,2015,10,31,295,98
UTEP,Southern Miss,-24.5,59.0,2015,10,31,2572,2638
FIU,FAU,3.0,50.5,2015,10,31,2226,2229
Tulsa,SMU,2.0,72.5,2015,10,31,2567,202
VT,Boston College,2.5,38.0,2015,10,31,103,259
Idaho,New Mexico St,7.0,66.5,2015,10,31,166,70
Tulane,Memphis,-30.5,62.0,2015,10,31,235,2655
Michigan,Minnesota,11.5,37.5,2015,10,31,135,130
Boise State,UNLV,20.5,56.5,2015,10,31,2439,68
Colorado,UCLA,-23.0,62.5,2015,10,31,26,38
Air Force,Hawaii,5.5,49.5,2015,10,31,62,2005
USF,Navy,-7.0,50.5,2015,10,31,2426,58
Marshall,Charlotte,17.0,51.5,2015,10,31,2429,276
Troy,Appalachian St,-23.5,55.0,2015,10,31,2026,2653
UMass,Ball State,-1.5,66.5,2015,10,31,2050,113
Nebraska,Purdue,7.5,54.0,2015,10,31,2509,158
Clemson,North Carolina St,10.5,50.5,2015,10,31,152,228
Maryland,Iowa,-17.5,53.5,2015,10,31,2294,120
Ole Miss,Auburn,7.5,57.5,2015,10,31,2,145
Georgia State,Arkansas State,-17.0,58.5,2015,10,31,2032,2247
Cent Michigan,Akron,2.5,48.0,2015,10,31,2006,2117
San Diego State,Colorado State,3.0,51.5,2015,10,31,36,21
Stanford,Washington St,10.0,60.0,2015,10,31,265,24
Georgia,Florida,-2.5,47.5,2015,10,31,57,61
USC,Cal,3.5,68.5,2015,10,31,25,30
Notre Dame,Temple,10.5,51.0,2015,10,31,218,87
Georgia Tech,UVA,6.0,54.0,2015,10,31,258,59
Oklahoma State,Texas Tech,1.5,76.5,2015,10,31,2641,197
Oklahoma,Kansas,40.0,60.5,2015,10,31,2305,201
Texas,Iowa State,4.0,50.5,2015,10,31,66,251
Illinois,Penn State,-5.5,43.0,2015,10,31,213,356
Vanderbilt,Houston,-10.0,49.5,2015,10,31,248,238
South Carolina,Texas A&M,-15.0,56.0,2015,10,31,245,2579
Oregon State,Utah,-26.5,53.5,2015,10,31,254,204
Rutgers,Wisconsin,-19.0,51.5,2015,10,31,275,164
Arizona,Washington,-4.0,56.5,2015,10,31,264,12
UTSA,North Texas,6.5,55.0,2015,10,31,249,2636
Miami (FL),Duke,-11.5,51.5,2015,10,31,150,2390
N Illinois,Toledo,-7.5,59.5,2015,11,3,2649,2459
Ohio,Bowling Green,-20.0,67.5,2015,11,4,189,195
Baylor,Kansas State,18.0,67.0,2015,11,5,2306,239
Buffalo,Kent State,2.0,43.5,2015,11,5,2309,2084
Arkansas State,Appalachian St,-10.5,55.5,2015,11,5,2026,2032
Ball State,W Michigan,-14.5,62.0,2015,11,5,2711,2050
Miss St,Missouri,7.5,42.5,2015,11,5,142,344
Nevada,Fresno State,3.5,54.5,2015,11,5,278,2440
FAU,W Kentucky,-25.5,0.0,2015,11,6,98,2226
Texas Tech,West Virginia,-7.5,0.0,2015,11,6,277,2641
Kentucky,Georgia,-14.0,0.0,2015,11,6,61,96
LA-Lafayette,Georgia State,6.5,0.0,2015,11,6,2247,309
Temple,SMU,13.5,51.0,2015,11,6,2567,218
Rice,UTEP,6.0,58.0,2015,11,6,2638,242
BYU,San Jose State,12.5,55.0,2015,11,6,23,252
Illinois,Purdue,3.0,52.0,2015,11,7,2509,356
Duke,UNC,-7.0,58.5,2015,11,7,153,150
FAU,W Kentucky,-24.0,68.0,2015,11,7,98,2226
Texas Tech,West Virginia,-8.0,80.5,2015,11,7,277,2641
Kentucky,Georgia,-15.5,59.0,2015,11,7,61,96
LA-Lafayette,Georgia State,2.5,63.0,2015,11,7,2247,309
Iowa,Indiana,6.5,59.5,2015,11,7,84,2294
USF,ECU,-5.5,55.5,2015,11,7,151,58
Vanderbilt,Florida,-20.5,36.5,2015,11,7,57,238
Charlotte,FIU,-17.5,52.5,2015,11,7,2229,2429
Syracuse,Louisville,-13.5,51.5,2015,11,7,97,183
Cincinnati,Houston,-9.0,69.5,2015,11,7,248,2132
Akron,UMass,-2.5,54.0,2015,11,7,113,2006
E Michigan,Miami (OH),-5.0,62.5,2015,11,7,193,2199
Army,Air Force,-17.0,49.0,2015,11,7,2005,349
North Carolina St,Boston College,3.5,38.5,2015,11,7,103,152
Penn State,Northwestern,-1.0,41.0,2015,11,7,77,213
New Mexico St,Texas State,-17.0,70.0,2015,11,7,326,166
Kansas,Texas,-28.0,52.5,2015,11,7,251,2305
Stanford,Colorado,16.0,55.0,2015,11,7,38,24
UCF,Tulsa,-16.5,62.5,2015,11,7,202,2116
Utah State,New Mexico,15.0,58.0,2015,11,7,167,328
Utah,Washington,-2.5,44.0,2015,11,7,264,254
Arizona,USC,-19.5,68.5,2015,11,7,30,12
South Carolina,Tennessee,-17.0,58.0,2015,11,7,2633,2579
Iowa State,Oklahoma,-24.0,58.0,2015,11,7,201,66
TCU,Oklahoma State,4.5,76.5,2015,11,7,197,2628
UCLA,Oregon State,17.0,57.5,2015,11,7,204,26
Navy,Memphis,-10.0,64.0,2015,11,7,235,2426
Wisconsin,Maryland,10.5,48.5,2015,11,7,120,275
North Texas,LA Tech,-29.0,62.5,2015,11,7,2348,249
LSU,Alabama,-7.0,46.0,2015,11,7,333,99
UL Monroe,Troy,-9.0,53.0,2015,11,7,2653,2433
Hawaii,UNLV,-9.5,55.0,2015,11,7,2439,62
Cal,Oregon,-3.5,74.5,2015,11,7,2483,25
Old Dominion,UTSA,-8.5,54.5,2015,11,7,2636,295
Notre Dame,Pitt,9.5,53.5,2015,11,7,221,87
Marshall,Mid Tennessee,-2.5,57.0,2015,11,7,2393,276
Arkansas,Ole Miss,-9.5,54.5,2015,11,7,145,8
Minnesota,OSU,-23.0,52.5,2015,11,7,194,135
Auburn,Texas A&M,-7.0,59.5,2015,11,7,245,2
Arizona State,Washington St,-2.0,66.0,2015,11,7,265,9
Idaho,South Alabama,-7.5,62.5,2015,11,7,6,70
Michigan State,Nebraska,4.0,55.0,2015,11,7,158,127
Rutgers,Michigan,-24.0,50.5,2015,11,7,130,164
FSU,Clemson,-10.0,55.5,2015,11,7,228,52
UConn,Tulane,4.5,45.0,2015,11,7,2655,41
Colorado State,Wyoming,9.5,55.0,2015,11,7,2751,36
UVA,Miami (FL),-6.0,52.5,2015,11,7,2390,258
Toledo,Cent Michigan,4.5,0.0,2015,11,10,2117,2649
Kent State,Ohio,-7.0,0.0,2015,11,10,195,2309
Bowling Green,W Michigan,3.0,72.0,2015,11,11,2711,189
N Illinois,Buffalo,7.0,55.0,2015,11,11,2084,2459
VT,Georgia Tech,-3.0,51.5,2015,11,12,59,259
LA-Lafayette,South Alabama,-2.5,57.5,2015,11,12,6,309
USC,Colorado,17.0,59.0,2015,11,13,38,30
Pitt,Duke,-3.0,50.5,2015,11,14,150,221
Tulsa,Cincinnati,-21.5,77.0,2015,11,14,2132,202
UTSA,Charlotte,4.0,56.0,2015,11,14,2429,2636
UMass,E Michigan,6.5,70.0,2015,11,14,2199,113
Mid Tennessee,FAU,5.5,58.5,2015,11,14,2226,2393
Michigan,Indiana,13.0,56.5,2015,11,14,84,130
FIU,Marshall,-10.0,54.0,2015,11,14,276,2229
Akron,Miami (OH),6.5,42.0,2015,11,14,193,2006
Maryland,Michigan State,-15.5,56.0,2015,11,14,127,120
Memphis,Houston,-5.0,70.0,2015,11,14,248,235
OSU,Illinois,17.0,55.0,2015,11,14,356,194
Tulane,Army,-2.5,44.0,2015,11,14,349,2655
Clemson,Syracuse,30.0,57.5,2015,11,14,183,228
Temple,USF,2.5,45.0,2015,11,14,58,218
Nebraska,Rutgers,8.0,65.0,2015,11,14,164,158
UTEP,Old Dominion,-6.5,56.0,2015,11,14,295,2638
Kansas,TCU,-45.0,70.5,2015,11,14,2628,2305
Kansas State,Texas Tech,-6.0,71.5,2015,11,14,2641,2306
Kentucky,Vanderbilt,-3.0,40.5,2015,11,14,238,96
North Carolina St,FSU,-9.0,54.5,2015,11,14,52,152
Utah State,Air Force,2.5,51.5,2015,11,14,2005,328
Georgia State,Texas State,-3.0,65.5,2015,11,14,326,2247
Arkansas State,UL Monroe,14.5,57.5,2015,11,14,2433,2032
Washington St,UCLA,-12.0,66.5,2015,11,14,26,265
Texas,West Virginia,-9.0,53.0,2015,11,14,277,251
Wake Forest,Notre Dame,-26.5,52.5,2015,11,14,87,154
Alabama,Miss St,8.0,50.5,2015,11,14,344,333
Miami (FL),UNC,-13.0,68.5,2015,11,14,153,2390
Southern Miss,Rice,7.0,61.0,2015,11,14,242,2572
SMU,Navy,-21.5,61.0,2015,11,14,2426,2567
Oklahoma State,Iowa State,12.5,60.5,2015,11,14,66,197
Arkansas,LSU,-6.5,54.5,2015,11,14,99,8
Georgia,Auburn,-1.0,52.5,2015,11,14,2,61
Washington,Arizona State,-2.5,53.0,2015,11,14,9,264
Oklahoma,Baylor,-2.5,76.5,2015,11,14,239,201
BYU,Missouri,5.0,41.0,2015,11,14,142,252
Ga Southern,Troy,6.5,58.5,2015,11,14,2653,290
San Jose State,Nevada,-1.0,52.5,2015,11,14,2440,23
Oregon State,Cal,-21.5,62.0,2015,11,14,25,204
Appalachian St,Idaho,20.5,66.5,2015,11,14,70,2026
UNLV,Colorado State,-7.5,59.0,2015,11,14,36,2439
UVA,Louisville,-13.5,48.0,2015,11,14,97,258
Utah,Arizona,6.0,61.0,2015,11,14,12,254
North Texas,Tennessee,-42.0,66.0,2015,11,14,2633,249
Florida,South Carolina,7.5,47.0,2015,11,14,2579,57
Oregon,Stanford,-9.0,67.5,2015,11,14,24,2483
New Mexico,Boise State,-30.5,58.5,2015,11,14,68,167
Minnesota,Iowa,-9.5,46.0,2015,11,14,2294,135
Wyoming,San Diego State,-24.0,49.0,2015,11,14,21,2751
Fresno State,Hawaii,-7.0,53.5,2015,11,14,62,278
Purdue,Northwestern,-14.5,48.5,2015,11,14,77,2509
Toledo,Bowling Green,-7.0,70.0,2015,11,17,189,2649
Ball State,Ohio,-9.0,53.5,2015,11,17,195,2050
W Michigan,N Illinois,-2.5,61.0,2015,11,18,2459,2711
Cent Michigan,Kent State,10.0,41.5,2015,11,18,2309,2117
ECU,UCF,14.5,52.5,2015,11,19,2116,151
UL Monroe,Texas State,-6.5,58.5,2015,11,19,326,2433
Cincinnati,USF,1.5,66.0,2015,11,20,58,2132
Air Force,Boise State,-11.0,55.0,2015,11,20,68,2005
Louisville,Pitt,-1.0,49.0,2015,11,21,221,97
Buffalo,Akron,-5.0,45.0,2015,11,21,2006,2084
Ga Southern,Georgia,-14.0,51.0,2015,11,21,61,290
Rutgers,Army,3.5,55.5,2015,11,21,349,164
Charlotte,Kentucky,-23.5,56.0,2015,11,21,96,2429
Indiana,Maryland,1.0,64.0,2015,11,21,120,84
Miami (OH),UMass,-7.5,54.5,2015,11,21,113,193
West Virginia,Kansas,28.5,56.0,2015,11,21,2305,277
South Alabama,Georgia State,-3.0,61.0,2015,11,21,2247,6
Wake Forest,Clemson,-28.5,48.5,2015,11,21,228,154
W Kentucky,FIU,20.0,66.5,2015,11,21,2229,98
LSU,Ole Miss,-7.0,57.0,2015,11,21,145,99
North Texas,Mid Tennessee,-22.5,63.5,2015,11,21,2393,249
Illinois,Minnesota,-5.0,47.5,2015,11,21,135,356
Memphis,Temple,3.0,57.0,2015,11,21,218,235
Duke,UVA,2.5,53.0,2015,11,21,258,150
UNC,VT,3.5,61.0,2015,11,21,259,153
Northwestern,Wisconsin,-11.5,41.5,2015,11,21,275,77
Miss St,Arkansas,-5.5,59.0,2015,11,21,8,344
Fresno State,BYU,-27.0,57.5,2015,11,21,252,278
Navy,Tulsa,13.0,65.0,2015,11,21,202,2426
Georgia Tech,Miami (FL),2.5,57.0,2015,11,21,2390,59
Tennessee,Missouri,6.0,42.0,2015,11,21,142,2633
Baylor,Oklahoma State,2.5,77.0,2015,11,21,197,239
Michigan State,OSU,-14.0,53.0,2015,11,21,194,127
Michigan,Penn State,3.0,43.0,2015,11,21,213,130
Old Dominion,Southern Miss,-22.5,61.5,2015,11,21,2572,295
Iowa State,Kansas State,-3.5,51.0,2015,11,21,2306,66
Nevada,Utah State,-14.0,54.0,2015,11,21,328,2440
Cal,Stanford,-10.0,63.5,2015,11,21,24,25
Tulane,SMU,-3.0,56.5,2015,11,21,2567,2655
New Mexico St,LA-Lafayette,-16.5,63.0,2015,11,21,309,166
Colorado State,New Mexico,3.0,57.0,2015,11,21,167,36
Washington,Oregon State,14.5,48.0,2015,11,21,204,264
Rice,UTSA,-3.0,56.5,2015,11,21,2636,242
UCLA,Utah,-1.0,56.5,2015,11,21,254,26
Texas A&M,Vanderbilt,4.0,43.0,2015,11,21,238,245
Colorado,Washington St,-14.0,61.0,2015,11,21,265,38
FAU,Florida,-28.5,45.5,2015,11,21,57,2226
Idaho,Auburn,-34.0,64.0,2015,11,21,2,70
Notre Dame,Boston College,14.5,43.0,2015,11,21,103,87
USC,Oregon,-3.5,71.5,2015,11,21,2483,30
LA Tech,UTEP,25.0,54.0,2015,11,21,2638,2348
Purdue,Iowa,-22.5,54.0,2015,11,21,2294,2509
San Diego State,UNLV,16.0,51.0,2015,11,21,2439,21
San Jose State,Hawaii,9.0,53.0,2015,11,21,62,23
Syracuse,North Carolina St,-18.0,55.0,2015,11,21,152,183
Houston,UConn,9.5,50.5,2015,11,21,41,248
TCU,Oklahoma,-18.0,63.5,2015,11,21,201,2628
Arizona,Arizona State,-6.5,68.0,2015,11,21,9,12
Bowling Green,Ball State,23.0,74.0,2015,11,24,2050,189
Ohio,N Illinois,-11.5,58.0,2015,11,24,2459,195
Texas Tech,Texas,-1.0,71.5,2015,11,26,251,2641
USF,UCF,24.0,53.5,2015,11,26,2116,58
Marshall,W Kentucky,-12.0,63.0,2015,11,27,98,276
Iowa,Nebraska,2.0,58.0,2015,11,27,158,2294
Miami (FL),Pitt,-7.0,55.0,2015,11,27,221,2390
UMass,Buffalo,-6.5,54.5,2015,11,27,2084,113
Kent State,Akron,-10.5,39.0,2015,11,27,2006,2309
Troy,Georgia State,1.0,56.5,2015,11,27,2247,2653
W Michigan,Toledo,-7.5,59.5,2015,11,27,2649,2711
E Michigan,Cent Michigan,-23.5,59.0,2015,11,27,2117,2199
Missouri,Arkansas,-14.5,44.0,2015,11,27,8,142
Tulsa,Tulane,7.5,59.0,2015,11,27,2655,202
Oregon State,Oregon,-35.5,71.0,2015,11,27,2483,204
Boise State,San Jose State,8.0,58.0,2015,11,27,23,68
Navy,Houston,1.0,59.0,2015,11,27,248,2426
Washington St,Washington,-8.5,53.0,2015,11,27,264,265
Baylor,TCU,1.5,73.5,2015,11,27,2628,239
OSU,Michigan,2.0,47.0,2015,11,28,130,194
LA-Lafayette,Appalachian St,-22.0,59.5,2015,11,28,2026,309
Louisville,Kentucky,6.0,51.5,2015,11,28,96,97
Cincinnati,ECU,2.0,70.5,2015,11,28,151,2132
UConn,Temple,-12.5,39.5,2015,11,28,218,41
Iowa State,West Virginia,-13.5,57.5,2015,11,28,277,66
Duke,Wake Forest,3.5,46.0,2015,11,28,154,150
Boston College,Syracuse,2.0,39.0,2015,11,28,183,103
Indiana,Purdue,7.0,69.5,2015,11,28,2509,84
Vanderbilt,Tennessee,-17.5,41.5,2015,11,28,2633,238
South Alabama,Ga Southern,-23.0,56.0,2015,11,28,290,6
Mid Tennessee,UTSA,12.0,58.0,2015,11,28,2636,2393
Colorado,Utah,-16.5,48.5,2015,11,28,254,38
BYU,Utah State,3.0,54.5,2015,11,28,328,252
VT,UVA,3.5,48.5,2015,11,28,258,259
UNC,North Carolina St,4.0,66.0,2015,11,28,152,153
Charlotte,Rice,-11.0,58.0,2015,11,28,242,2429
Maryland,Rutgers,-1.0,56.0,2015,11,28,164,120
FSU,Florida,3.0,44.0,2015,11,28,57,52
Kansas State,Kansas,21.0,53.0,2015,11,28,2305,2306
Texas A&M,LSU,-5.5,54.5,2015,11,28,99,245
Northwestern,Illinois,1.5,42.0,2015,11,28,356,77
Alabama,Auburn,14.0,48.0,2015,11,28,2,333
Arizona State,Cal,-3.5,68.5,2015,11,28,25,9
Texas State,Idaho,-3.5,66.5,2015,11,28,70,326
Southern Miss,LA Tech,-5.5,62.5,2015,11,28,2348,2572
SMU,Memphis,-21.0,71.0,2015,11,28,235,2567
Clemson,South Carolina,20.5,57.5,2015,11,28,2579,228
UTEP,North Texas,-2.5,52.0,2015,11,28,249,2638
Wisconsin,Minnesota,2.0,44.5,2015,11,28,135,275
Ole Miss,Miss St,2.5,65.0,2015,11,28,344,145
Notre Dame,Stanford,-4.5,57.0,2015,11,28,24,87
Arkansas State,New Mexico St,18.0,71.0,2015,11,28,166,2032
Nevada,San Diego State,-17.0,49.5,2015,11,28,21,2440
Air Force,New Mexico,10.0,54.0,2015,11,28,167,2005
UCLA,USC,-3.0,61.0,2015,11,28,30,26
Colorado State,Fresno State,10.0,61.0,2015,11,28,278,36
Georgia,Georgia Tech,3.5,48.5,2015,11,28,59,61
Oklahoma,Oklahoma State,7.5,64.5,2015,11,28,197,201
Penn State,Michigan State,-8.0,44.0,2015,11,28,127,213
UNLV,Wyoming,-1.0,57.5,2015,11,28,2751,2439
FAU,Old Dominion,4.0,54.5,2015,11,28,295,2226
UL Monroe,Hawaii,-7.0,48.5,2015,11,28,62,2433
N Illinois,Bowling Green,-9.5,0.0,2015,12,4,189,2459
Texas,Baylor,-19.5,0.0,2015,12,5,239,251
Georgia State,Ga Southern,-20.5,0.0,2015,12,5,290,2247
Texas State,Arkansas State,-22.0,0.0,2015,12,5,2032,326
West Virginia,Kansas State,6.5,0.0,2015,12,5,2306,277
Appalachian St,South Alabama,18.0,0.0,2015,12,5,6,2026
Troy,LA-Lafayette,0.0,0.0,2015,12,5,309,2653
Southern Miss,W Kentucky,-8.5,0.0,2015,12,5,98,2572
Temple,Houston,-6.5,0.0,2015,12,5,248,218
USC,Stanford,-4.5,0.0,2015,12,5,24,30
Florida,Alabama,-16.5,0.0,2015,12,5,333,57
UNC,Clemson,-5.5,0.0,2015,12,5,228,153
Michigan State,Iowa,3.5,0.0,2015,12,5,2294,127
Air Force,San Diego State,-6.5,0.0,2015,12,5,21,2005
New Mexico St,UL Monroe,-3.0,61.0,2015,12,5,2433,166
Army,Navy,-22.0,0.0,2015,12,12,2426,349
Richmond,North Dakota St,-13.0,51.5,2015,12,18,2449,257
Arizona,New Mexico,10.0,0.0,2015,12,19,167,12
BYU,Utah,-2.5,0.0,2015,12,19,254,252
Ohio,Appalachian St,-9.0,0.0,2015,12,19,2026,195
San Jose State,Georgia State,4.5,0.0,2015,12,19,2247,23
Arkansas State,LA Tech,-1.0,0.0,2015,12,19,2348,2032
W Kentucky,USF,3.5,0.0,2015,12,21,58,98
Akron,Utah State,-6.0,0.0,2015,12,22,328,2006
Toledo,Temple,-1.0,0.0,2015,12,22,218,2649
Boise State,N Illinois,8.0,0.0,2015,12,23,2459,68
Ga Southern,Bowling Green,-7.0,0.0,2015,12,23,189,290
Mid Tennessee,W Michigan,-3.5,0.0,2015,12,24,2711,2393
Cincinnati,San Diego State,1.0,0.0,2015,12,24,21,2132
UConn,Marshall,-4.5,0.0,2015,12,26,276,41
Miami (FL),Washington St,-2.0,0.0,2015,12,26,265,2390
Southern Miss,Washington,-8.5,0.0,2015,12,26,264,2572
Indiana,Duke,1.5,0.0,2015,12,26,150,84
Tulsa,VT,-13.5,0.0,2015,12,26,259,202
Nebraska,UCLA,-6.5,0.0,2015,12,26,26,158
Pitt,Navy,-4.5,0.0,2015,12,28,2426,221
Cent Michigan,Minnesota,-5.5,0.0,2015,12,28,135,2117
Air Force,Cal,-6.0,0.0,2015,12,29,25,2005
Baylor,UNC,3.0,0.0,2015,12,29,153,239
Nevada,Colorado State,-3.0,0.0,2015,12,29,36,2440
Texas Tech,LSU,-7.0,0.0,2015,12,29,99,2641
Memphis,Auburn,-2.5,0.0,2015,12,30,2,235
North Carolina St,Miss St,-5.5,0.0,2015,12,30,344,152
Louisville,Texas A&M,-2.5,0.0,2015,12,30,245,97
Wisconsin,USC,-3.0,0.0,2015,12,30,30,275
Michigan State,Alabama,-9.5,49.0,2015,12,31,333,127
Oklahoma,Clemson,3.5,65.0,2015,12,31,228,201
Houston,FSU,-7.0,0.0,2015,12,31,52,248
Notre Dame,OSU,-6.5,0.0,2016,1,1,194,87
Iowa,Stanford,-6.5,0.0,2016,1,1,24,2294
Ole Miss,Oklahoma State,6.5,0.0,2016,1,1,197,145
Tennessee,Northwestern,8.5,0.0,2016,1,1,77,2633
Florida,Michigan,-4.0,0.0,2016,1,1,130,57
Penn State,Georgia,-6.5,0.0,2016,1,2,61,213
Kansas State,Arkansas,-11.0,0.0,2016,1,2,8,2306
TCU,Oregon,0.0,0.0,2016,1,2,2483,2628
West Virginia,Arizona State,-1.0,0.0,2016,1,2,9,277
Alabama,Clemson,6.5,51.0,2016,1,11,228,333
